StaffID,Name,Date Employed,Salary,Date of Birth,Gender,Department,Location,Rating
Stf224771,Thomas  King,3/9/2013,25000,12/20/1999,M@le,Engineering,Ogun,Average
Stf574756,Promise Patrick,3/10/2013,82000,12/18/1989,M@le,Training,Ogun,Average
Stf633034,Sam Paul,3/11/2013,13000,12/19/1970,M@le,Legal,Ogun,Average
Stf294706,Ekong Etim,3/12/2013,1000,12/22/1991,M@le,Legal,Ogun,Very Good
Stf333834,Basil James,3/13/2013,67000,12/23/1984,M@le,,Ogun,Not Rated
Stf474684,,3/14/2013,46000,12/22/1989,M@le,Safety,Lagos,Good
Stf925850,John Doe,3/15/2013,21000,12/18/1989,M@le,Business Development,Lagos,Average
Stf261657,Jason White,3/16/2013,2000,12/19/1970,M@le,Engineering,Lagos,Average
Stf760196,Kelvin Walker,3/17/2013,66000,12/18/1989,M@le,Training,Lagos,Average
Stf132377,Pet James,3/18/2013,84000,12/26/1973,M@le,Legal,Lagos,Very Poor
Stf101370,Sani Salami,3/19/2013,3000,12/19/1982,M@le,Legal,Lagos,Average
Stf416818,Dave Timi,3/20/2013,58000,12/19/1982,M@le,,Lagos,Very Good
Stf213183,Michael Park,3/21/2013,33000,12/26/1973,M@le,Safety,Lagos,Not Rated
Stf946614,Tyler breeze,3/22/2013,94000,12/21/1993,M@le,Business Development,Lagos,Not Rated
Stf869702,Thomas  King,3/23/2013,67000,12/24/1980,M@le,Engineering,Lagos,Average
Stf928499,Promise Patrick,3/24/2013,36000,12/20/1999,M@le,Training,Lagos,Average
Stf791184,Sam Paul,3/25/2013,65000,12/18/1989,M@le,Legal,Lagos,Very Poor
Stf842738,Ekong Etim,3/26/2013,1000,12/25/1979,M@le,Legal,Lagos,Poor
Stf105015,Basil James,3/27/2013,90000,12/26/1973,M@le,,Lagos,Very Good
Stf966573,,3/28/2013,5000,12/19/1970,M@le,Safety,Lagos,Average
Stf331649,John Doe,3/29/2013,100000,12/21/1992,M@le,Business Development,Lagos,Not Rated
Stf122653,Jason White,3/30/2013,8000,12/24/1981,M@le,Engineering,Lagos,Very Poor
Stf995542,Kelvin Walker,3/31/2013,58000,12/25/1978,M@le,Training,Lagos,Average
Stf952475,Pet James,4/1/2013,88000,12/26/1972,M@le,Legal,Lagos,Not Rated
Stf961093,Sani Salami,4/2/2013,65000,12/21/1993,M@le,Legal,Lagos,Average
Stf114824,Dave Timi,4/3/2013,42000,12/25/1978,M@le,,Lagos,Poor
Stf893579,Michael Park,4/4/2013,24000,12/24/1983,M@le,Safety,Lagos,Average
Stf309205,Tyler breeze,4/5/2013,8000,12/22/1988,M@le,Business Development,Lagos,Average
Stf545092,Thomas  King,4/6/2013,25000,12/18/1989,M@le,Engineering,Lagos,Average
Stf924283,Promise Patrick,4/7/2013,10000,12/22/1991,M@le,Training,Lagos,Very Poor
Stf765481,Sam Paul,4/8/2013,55000,12/23/1985,M@le,Legal,Lagos,Good
Stf611322,Ekong Etim,4/9/2013,38000,12/19/1982,M@le,Legal,Lagos,Very Good
Stf338284,Basil James,4/10/2013,35000,12/25/1979,M@le,,Lagos,Very Good
Stf982620,,4/11/2013,42000,12/27/1971,M@le,Safety,Lagos,Average
Stf241670,John Doe,4/12/2013,81000,12/25/1976,M@le,Business Development,Lagos,Poor
Stf634949,Jason White,4/13/2013,56000,12/19/1982,M@le,Engineering,Lagos,Poor
Stf934371,Kelvin Walker,4/14/2013,88000,12/25/1978,M@le,Training,Lagos,Good
Stf197990,Pet James,4/15/2013,47000,12/22/1990,M@le,Legal,Lagos,Not Rated
Stf766627,Sani Salami,4/16/2013,46000,12/21/1995,M@le,Legal,Lagos,Very Good
Stf407772,Dave Timi,4/17/2013,88000,12/26/1974,M@le,,Lagos,Good
Stf916116,Michael Park,4/18/2013,68000,12/25/1977,M@le,Safety,Lagos,Poor
Stf405109,Tyler breeze,4/19/2013,59000,12/26/1972,M@le,Business Development,Lagos,Very Good
Stf648898,Thomas  King,4/20/2013,59000,12/21/1993,M@le,Engineering,Lagos,Poor
Stf759038,Promise Patrick,4/21/2013,65000,12/24/1981,M@le,Training,Lagos,Very Poor
Stf905346,Sam Paul,4/22/2013,96000,12/25/1976,M@le,Legal,Lagos,Very Good
Stf415257,Ekong Etim,4/23/2013,90000,12/20/1997,M@le,Legal,Lagos,Poor
Stf911089,Basil James,4/24/2013,42000,12/27/1971,M@le,,Lagos,Very Good
Stf169560,,4/25/2013,66000,12/21/1993,M@le,Safety,Lagos,Poor
Stf412948,John Doe,4/26/2013,83000,12/26/1974,M@le,Business Development,Lagos,Not Rated
Stf966276,Jason White,4/27/2013,77000,12/19/1970,M@le,Engineering,Lagos,Average
Stf339872,Kelvin Walker,4/28/2013,83000,12/19/1970,M@le,Training,Lagos,Not Rated
Stf621708,Pet James,4/29/2013,75000,12/22/1988,M@le,Legal,Lagos,Very Good
Stf988875,Sani Salami,4/30/2013,78000,12/22/1990,M@le,Legal,Lagos,Good
Stf672570,Dave Timi,5/1/2013,35000,12/20/1997,M@le,,Lagos,Poor
Stf435978,Michael Park,5/2/2013,82000,12/18/1989,M@le,Safety,Lagos,Very Good
Stf849420,Tyler breeze,5/3/2013,25000,12/17/1988,M@le,Business Development,Lagos,Poor
Stf372140,Thomas  King,5/4/2013,22000,12/18/1989,M@le,Engineering,Lagos,Very Poor
Stf975105,Promise Patrick,5/5/2013,5000,12/26/1972,M@le,Training,Lagos,Very Good
Stf464202,Sam Paul,5/6/2013,3000,12/25/1979,M@le,Legal,Lagos,Poor
Stf388193,Ekong Etim,5/7/2013,52000,12/25/1979,M@le,Legal,Lagos,Very Good
Stf140819,Basil James,5/8/2013,92000,12/24/1980,M@le,,Lagos,Poor
Stf291412,,5/9/2013,5000,12/22/1989,M@le,Safety,Lagos,Not Rated
Stf603402,John Doe,5/10/2013,26000,12/18/1989,M@le,Business Development,Lagos,Average
Stf925088,Jason White,5/11/2013,42000,12/25/1977,M@le,Engineering,Lagos,Not Rated
Stf762051,Kelvin Walker,5/12/2013,55000,12/20/1997,M@le,Training,Lagos,Not Rated
Stf765582,Pet James,5/13/2013,77000,12/18/1989,M@le,Legal,Lagos,Average
Stf596497,Sani Salami,5/14/2013,94000,12/21/1995,M@le,Legal,Lagos,Average
Stf448727,Dave Timi,5/15/2013,85000,12/20/1999,M@le,,Lagos,Very Good
Stf242037,Michael Park,5/16/2013,17000,12/20/1997,M@le,Safety,Lagos,Average
Stf618268,Tyler breeze,5/17/2013,44000,12/24/1980,M@le,Business Development,Lagos,Poor
Stf200470,Thomas  King,5/18/2013,63000,12/20/1999,M@le,Engineering,Lagos,Very Good
Stf899297,Promise Patrick,5/19/2013,20000,12/22/1991,M@le,Training,Lagos,Average
Stf876040,Sam Paul,5/20/2013,74000,12/18/1989,M@le,Legal,Lagos,Average
Stf896689,Ekong Etim,5/21/2013,53000,12/20/1998,M@le,Legal,Lagos,Good
Stf536367,Basil James,5/22/2013,55000,12/27/1969,M@le,,Lagos,Average
Stf518544,,5/23/2013,89000,12/24/1982,M@le,Safety,Lagos,Poor
Stf698387,John Doe,5/24/2013,60000,12/24/1983,M@le,Business Development,Lagos,Average
Stf524623,Jason White,5/25/2013,26000,12/23/1987,M@le,Engineering,Lagos,Good
Stf939293,Kelvin Walker,5/26/2013,4000,12/21/1994,M@le,Training,Lagos,Average
Stf599781,Pet James,5/27/2013,86000,12/22/1989,M@le,Legal,Lagos,Very Poor
Stf232467,Sani Salami,5/28/2013,98000,12/25/1976,M@le,Legal,Lagos,Good
Stf352411,Dave Timi,5/29/2013,15000,12/17/1988,M@le,,Lagos,Not Rated
Stf308420,Michael Park,5/30/2013,10000,12/22/1989,M@le,Safety,Lagos,Poor
Stf537879,Tyler breeze,5/31/2013,6000,12/21/1993,M@le,Business Development,Lagos,Good
Stf240730,Thomas  King,6/1/2013,51000,12/27/1969,M@le,Engineering,Lagos,Very Good
Stf906960,Promise Patrick,6/2/2013,47000,12/20/1998,M@le,Training,Lagos,Poor
Stf256980,Sam Paul,6/3/2013,86000,12/19/1970,M@le,Legal,Lagos,Average
Stf979275,Ekong Etim,6/4/2013,95000,12/19/1982,M@le,Legal,Lagos,Good
Stf374691,Basil James,6/5/2013,71000,12/23/1986,M@le,,Lagos,Good
Stf141734,,6/6/2013,74000,12/22/1989,M@le,Safety,Lagos,Good
Stf162267,John Doe,6/7/2013,10000,12/21/1994,M@le,Business Development,Lagos,Average
Stf671967,Jason White,6/8/2013,100000,12/22/1988,M@le,Engineering,Lagos,Very Poor
Stf524925,Kelvin Walker,6/9/2013,47000,12/21/1995,M@le,Training,Lagos,Good
Stf186764,Pet James,6/10/2013,27000,12/27/1969,M@le,Legal,Lagos,Average
Stf315639,Sani Salami,6/11/2013,72000,12/27/1970,M@le,Legal,Lagos,Average
Stf515514,Dave Timi,6/12/2013,22000,12/22/1989,Fe#ale,,Lagos,Average
Stf371072,Michael Park,6/13/2013,60000,12/19/1970,M@le,Safety,Lagos,Average
Stf598641,Tyler breeze,6/14/2013,63000,12/24/1983,M@le,Business Development,Lagos,Average
Stf572516,Thomas  King,6/15/2013,29000,12/27/1971,Femqle,Engineering,Lagos,Good
Stf411040,Promise Patrick,6/16/2013,62000,12/27/1970,Femqle,Training,Lagos,Poor
Stf731831,Sam Paul,6/17/2013,28000,12/21/1992,Femqle,Legal,Lagos,Very Good
Stf610519,Ekong Etim,6/18/2013,14000,12/22/1989,Femqle,Legal,Lagos,Good
Stf802380,Basil James,6/19/2013,49000,12/17/1988,Femqle,,Lagos,Not Rated
Stf611232,,6/20/2013,72000,12/19/1982,Femqle,Safety,Lagos,Average
Stf414968,John Doe,6/21/2013,59000,12/20/1997,Femqle,Business Development,Lagos,Good
Stf482116,Jason White,6/22/2013,41000,12/19/1970,Femqle,Engineering,Lagos,Good
Stf438777,Kelvin Walker,6/23/2013,66000,12/19/1982,Femqle,Training,Lagos,Good
Stf370335,Pet James,6/24/2013,6000,12/21/1995,Femqle,Legal,Lagos,Average
Stf267308,Sani Salami,6/25/2013,100000,12/24/1983,Femqle,Legal,Lagos,Very Poor
Stf149711,Dave Timi,6/26/2013,79000,12/21/1994,Femqle,,Lagos,Average
Stf729314,Michael Park,6/27/2013,28000,12/19/1982,Femqle,Safety,Lagos,Not Rated
Stf194162,Tyler breeze,6/28/2013,71000,12/25/1976,Femqle,Business Development,Lagos,Good
Stf924740,Thomas  King,6/29/2013,87000,12/19/1982,Femqle,Engineering,Lagos,Average
Stf576145,Promise Patrick,6/30/2013,91000,12/22/1990,Femqle,Training,Lagos,Not Rated
Stf685660,Sam Paul,7/1/2013,46000,12/27/1969,Femqle,Legal,Lagos,Average
Stf490085,Ekong Etim,7/2/2013,73000,12/17/1988,Femqle,Legal,Lagos,Average
Stf562214,Basil James,7/3/2013,94000,12/20/1998,Femqle,,Lagos,Not Rated
Stf600822,,7/4/2013,18000,12/26/1973,Femqle,Safety,Lagos,Average
Stf233548,John Doe,7/5/2013,47000,12/19/1970,Femqle,Business Development,Lagos,Good
Stf217040,Jason White,7/6/2013,72000,12/23/1985,Femqle,Engineering,Lagos,Average
Stf743746,Kelvin Walker,7/7/2013,86000,12/18/1989,Femqle,Training,Lagos,Very Good
Stf989710,Pet James,7/8/2013,24000,12/25/1978,Femqle,Legal,Lagos,Good
Stf662773,Sani Salami,7/9/2013,19000,12/25/1977,Femqle,Legal,Lagos,Good
Stf935525,Dave Timi,7/10/2013,29000,12/19/1970,Femqle,,Lagos,Average
Stf572410,Michael Park,7/11/2013,66000,12/20/1997,Femqle,Safety,Lagos,Average
Stf385338,Tyler breeze,7/12/2013,53000,12/19/1970,Femqle,Business Development,Lagos,Average
Stf577193,Thomas  King,7/13/2013,67000,12/21/1993,Femqle,Engineering,Lagos,Good
Stf957600,Promise Patrick,7/14/2013,54000,12/22/1988,Femqle,Training,Lagos,Average
Stf740346,Sam Paul,7/15/2013,25000,12/24/1982,Femqle,Legal,Lagos,Average
Stf256798,Ekong Etim,7/16/2013,73000,12/27/1969,Femqle,Legal,Lagos,Average
Stf844726,Basil James,7/17/2013,59000,12/26/1973,Femqle,,Lagos,Average
Stf296889,,7/18/2013,62000,12/23/1986,Femqle,Safety,Lagos,Average
Stf378755,John Doe,7/19/2013,,12/21/1993,Femqle,Business Development,Lagos,Poor
Stf849743,Jason White,7/20/2013,,12/18/1989,Femqle,Engineering,Lagos,Average
Stf547357,Kelvin Walker,7/21/2013,,12/27/1971,Femqle,Training,Lagos,Very Good
Stf218577,Pet James,7/22/2013,,12/21/1994,Femqle,Legal,Lagos,Good
Stf207900,Sani Salami,7/23/2013,,12/24/1983,Femqle,Legal,Lagos,Good
Stf736391,Dave Timi,7/24/2013,,12/26/1975,Femqle,,Lagos,Average
Stf131129,Michael Park,7/25/2013,,12/21/1994,Femqle,Safety,Lagos,Average
Stf989411,Tyler breeze,7/26/2013,,12/27/1971,Femqle,Business Development,Lagos,Average
Stf287107,Thomas  King,7/27/2013,,12/18/1989,Femqle,Engineering,Lagos,Good
Stf865521,Promise Patrick,7/28/2013,,12/17/1988,Femqle,Training,Lagos,Good
Stf956150,Sam Paul,7/29/2013,,12/25/1978,Femqle,Legal,Lagos,Very Poor
Stf527704,Ekong Etim,7/30/2013,,12/24/1983,Femqle,Legal,Lagos,Very Poor
Stf464766,Basil James,7/31/2013,,12/20/1996,Femqle,,Lagos,Average
Stf512475,,8/1/2013,,12/25/1978,Femqle,Safety,Lagos,Average
Stf346591,John Doe,8/2/2013,66000,12/27/1971,M@le,Business Development,Ogu n,Good
