StaffID,Name,Date Employed,Month Employed,Month (Text),Day Employed,Year Employed,Salary,Date of Birth,Age,Age Groups,Gender,Department,Location,Rating
Stf376425,Sisely Hatchman,2/9/2012,2,Feb,9,2012,52000,12/18/1989,35,Adults (36 - 45),Female,Sales,Kaduna,Average
Stf762017,Alicea Pudsall,2/10/2012,2,Feb,10,2012,80000,12/20/1997,27,Adults (36 - 45),Male,Finance,Abuja,Average
Stf119338,Karee Ruslinge,2/11/2012,2,Feb,11,2012,24000,12/27/1969,55,Middle Age (46 - 55),Female,Human Resources,Kaduna,Not Rated
Stf183808,Wilone O'Kielt,2/12/2012,2,Feb,12,2012,81000,12/18/1989,35,Adults (36 - 45),Female,Business Development,Lagos,Not Rated
Stf747642,Justino Chapiro,2/13/2012,2,Feb,13,2012,66000,12/26/1973,51,Middle Age (46 - 55),Male,Sales,Lagos,Average
Stf592807,Maritsa Marusic,2/14/2012,2,Feb,14,2012,48000,12/24/1980,44,Adults (36 - 45),Male,Sales,Abuja,Average
Stf818119,Sisely Gatsby,2/15/2012,2,Feb,15,2012,74000,12/26/1972,52,Middle Age (46 - 55),Female,Safety,Kaduna,Average
Stf294866,Shantee D'Antonio,2/16/2012,2,Feb,16,2012,25000,12/18/1989,35,Adults (36 - 45),Female,Product,Kaduna,Good
Stf210304,Blaire Ruckman,2/17/2012,2,Feb,17,2012,63000,12/19/1982,42,Adults (36 - 45),Male,Business Development,Kaduna,Average
Stf683437,William Coveny,2/18/2012,2,Feb,18,2012,42000,12/27/1971,53,Middle Age (46 - 55),Male,Legal,Abuja,Good
Stf562423,Packston Joanic,2/19/2012,2,Feb,19,2012,10000,12/21/1992,32,Adults (36 - 45),Male,Marketing,Kaduna,Good
Stf938005,Joana Bartocci,2/20/2012,2,Feb,20,2012,17000,12/21/1992,32,Adults (36 - 45),Male,Human Resources,Abuja,Average
Stf532330,Sile Whorton,2/21/2012,2,Feb,21,2012,10000,12/25/1978,46,Middle Age (46 - 55),Female,Legal,Kaduna,Not Rated
Stf147530,Billi Fellgate,2/22/2012,2,Feb,22,2012,76000,12/25/1978,46,Middle Age (46 - 55),Female,Business Development,Kaduna,Average
Stf283448,Franchot Crocken,2/23/2012,2,Feb,23,2012,63000,12/24/1980,44,Adults (36 - 45),Female,Finance,Abuja,Average
Stf558880,Cletus McGarahan,2/24/2012,2,Feb,24,2012,2000,12/27/1970,54,Middle Age (46 - 55),Female,Engineering,Lagos,Good
Stf795703,Callie Duckels,2/25/2012,2,Feb,25,2012,88000,12/21/1995,29,Adults (36 - 45),Male,Product,Abuja,Average
Stf250272,Roselle Wandrach,2/26/2012,2,Feb,26,2012,13000,12/20/1998,26,Adults (36 - 45),Male,Sales,Abuja,Average
Stf701461,Lishe Casemore,2/27/2012,2,Feb,27,2012,54000,12/27/1970,54,Middle Age (46 - 55),Male,Cxc,Kaduna,Average
Stf429708,Garey Bird,2/28/2012,2,Feb,28,2012,53000,12/19/1970,54,Middle Age (46 - 55),Female,Product,Lagos,Average
Stf546467,Toby Micklewright,2/29/2012,2,Feb,29,2012,45000,12/24/1980,44,Adults (36 - 45),Male,Legal,Lagos,Not Rated
Stf358412,Dell Molloy,3/1/2012,3,Mar,1,2012,21000,12/22/1989,35,Adults (36 - 45),Male,Engineering,Abuja,Poor
Stf975785,Fidela Dowey,3/2/2012,3,Mar,2,2012,42000,12/25/1976,48,Middle Age (46 - 55),Female,Engineering,Lagos,Very Good
Stf599268,Emmanuel Westrey,3/3/2012,3,Mar,3,2012,18000,12/24/1980,44,Adults (36 - 45),Female,Safety,Kaduna,Average
Stf244731,Abigael Basire,3/4/2012,3,Mar,4,2012,39000,12/23/1987,37,Adults (36 - 45),Male,Engineering,Lagos,Poor
Stf190259,Melodie Torresi,3/5/2012,3,Mar,5,2012,19000,12/25/1979,45,Middle Age (46 - 55),Female,Business Development,Lagos,Average
Stf954811,Dewie Stodart,3/6/2012,3,Mar,6,2012,75000,12/27/1970,54,Middle Age (46 - 55),Male,Finance,Kaduna,Average
Stf342901,Fred Dudeney,3/7/2012,3,Mar,7,2012,73000,12/25/1978,46,Middle Age (46 - 55),Male,Cxc,Abuja,Very Good
Stf814663,Giffer Berlin,3/8/2012,3,Mar,8,2012,96000,12/23/1986,38,Adults (36 - 45),Female,Sales,Kaduna,Good
Stf265686,Bealle Glentworth,3/9/2012,3,Mar,9,2012,26000,12/20/1997,27,Adults (36 - 45),Male,Not Specified,Abuja,Poor
Stf725990,Van Tuxwell,3/10/2012,3,Mar,10,2012,41000,12/22/1989,35,Adults (36 - 45),Female,Business Development,Abuja,Poor
Stf412513,Sarajane Scourge,3/11/2012,3,Mar,11,2012,70000,12/24/1982,42,Adults (36 - 45),Female,Business Development,Abuja,Poor
Stf494497,Rose Shurrocks,3/12/2012,3,Mar,12,2012,54000,12/21/1992,32,Adults (36 - 45),Female,Sales,Kaduna,Good
Stf556130,Mata Fishley,3/13/2012,3,Mar,13,2012,14000,12/24/1982,42,Adults (36 - 45),Male,Finance,Abuja,Poor
Stf165834,Irvine Blenkin,3/14/2012,3,Mar,14,2012,17000,12/22/1988,36,Adults (36 - 45),Male,Human Resources,Abuja,Very Poor
Stf786570,Wald Bountiff,3/15/2012,3,Mar,15,2012,86000,12/21/1994,30,Adults (36 - 45),Female,Safety,Lagos,Very Good
Stf686527,Leonerd Jiru,3/16/2012,3,Mar,16,2012,14000,12/26/1975,49,Middle Age (46 - 55),Female,Marketing,Lagos,Not Rated
Stf934588,Hinda Label,3/17/2012,3,Mar,17,2012,55000,12/20/1997,27,Adults (36 - 45),Female,Human Resources,Kaduna,Average
Stf289921,Irwin Kirsche,3/18/2012,3,Mar,18,2012,17000,12/24/1982,42,Adults (36 - 45),Female,Finance,Kaduna,Poor
Stf220100,Sile Whorton,3/19/2012,3,Mar,19,2012,78000,12/26/1973,51,Middle Age (46 - 55),Female,Legal,Abuja,Average
Stf107112,Jill Shipsey,3/20/2012,3,Mar,20,2012,93000,12/21/1993,31,Adults (36 - 45),Male,Finance,Lagos,Average
Stf725621,Nerissa Kavanagh,3/21/2012,3,Mar,21,2012,74000,12/27/1969,55,Middle Age (46 - 55),Male,Training,Lagos,Not Rated
Stf102888,Anabal Cooke,3/22/2012,3,Mar,22,2012,46000,12/22/1989,35,Adults (36 - 45),Female,Product,Kaduna,Average
Stf294697,Ava Whordley,3/23/2012,3,Mar,23,2012,26000,12/26/1972,52,Middle Age (46 - 55),Female,Product,Abuja,Very Good
Stf636669,Laney Thowless,3/24/2012,3,Mar,24,2012,73000,12/25/1976,48,Middle Age (46 - 55),Male,Product,Kaduna,Good
Stf955351,Ansley Gounel,3/25/2012,3,Mar,25,2012,98000,12/21/1993,31,Adults (36 - 45),Female,Product,Abuja,Poor
Stf648438,Cletus McGarahan,3/26/2012,3,Mar,26,2012,49000,12/18/1989,35,Adults (36 - 45),Female,Engineering,Kaduna,Very Good
Stf468514,Althea Bronger,3/27/2012,3,Mar,27,2012,89000,12/19/1982,42,Adults (36 - 45),Male,Product,Kaduna,Poor
Stf569683,Orlando Gorstidge,3/28/2012,3,Mar,28,2012,46000,12/23/1984,40,Adults (36 - 45),Male,Marketing,Lagos,Very Poor
Stf301465,Robbert Mandrier,3/29/2012,3,Mar,29,2012,4000,12/22/1989,35,Adults (36 - 45),Female,Training,Abuja,Very Good
Stf959334,Twila Roantree,3/30/2012,3,Mar,30,2012,58000,12/22/1990,34,Adults (36 - 45),Female,Sales,Lagos,Poor
Stf326268,Archibald Filliskirk,3/31/2012,3,Mar,31,2012,52000,12/18/1989,35,Adults (36 - 45),Male,Sales,Abuja,Very Good
Stf464698,Denni Wiggans,4/1/2012,4,Apr,1,2012,71000,12/23/1987,37,Adults (36 - 45),Male,Product,Lagos,Poor
Stf943211,Pyotr Lightewood,4/2/2012,4,Apr,2,2012,71000,12/19/1970,54,Middle Age (46 - 55),Male,Training,Lagos,Not Rated
Stf307401,Shari McNee,4/3/2012,4,Apr,3,2012,45000,12/19/1970,54,Middle Age (46 - 55),Male,Sales,Lagos,Average
Stf929239,Issiah Cradick,4/4/2012,4,Apr,4,2012,76000,12/18/1989,35,Adults (36 - 45),Male,Engineering,Lagos,Not Rated
Stf894321,Nollie Courteney,4/5/2012,4,Apr,5,2012,22000,12/17/1988,36,Adults (36 - 45),Male,Sales,Abuja,Not Rated
Stf911398,Tadio Dowdle,4/6/2012,4,Apr,6,2012,30000,12/24/1982,42,Adults (36 - 45),Female,Product,Kaduna,Average
Stf453529,Ondrea Banfield,4/7/2012,4,Apr,7,2012,70000,12/25/1978,46,Middle Age (46 - 55),Female,Engineering,Kaduna,Average
Stf765267,Asia Jerson,4/8/2012,4,Apr,8,2012,48000,12/21/1995,29,Adults (36 - 45),Male,Cxc,Kaduna,Very Good
Stf195223,Cornie Arstall,4/9/2012,4,Apr,9,2012,35000,12/25/1977,47,Middle Age (46 - 55),Female,Product,Abuja,Average
Stf838400,Jeane Blaszczak,4/10/2012,4,Apr,10,2012,14000,12/18/1989,35,Adults (36 - 45),Female,Engineering,Lagos,Poor
Stf697669,Hogan Iles,4/11/2012,4,Apr,11,2012,34000,12/20/1999,25,Adults (36 - 45),Female,Finance,Lagos,Very Good
Stf698758,Saundra O'Connel,4/12/2012,4,Apr,12,2012,33000,12/27/1969,55,Middle Age (46 - 55),Male,Human Resources,Abuja,Average
Stf318136,Malva Iacovacci,4/13/2012,4,Apr,13,2012,61000,12/20/1999,25,Adults (36 - 45),Female,Not Specified,Abuja,Average
Stf808153,Rosaline Wenderott,4/14/2012,4,Apr,14,2012,6000,12/25/1977,47,Middle Age (46 - 55),Female,Sales,Abuja,Good
Stf128834,Bobina Teale,4/15/2012,4,Apr,15,2012,26000,12/23/1987,37,Adults (36 - 45),Male,Marketing,Kaduna,Average
Stf820679,Ruby Cracie,4/16/2012,4,Apr,16,2012,23000,12/26/1974,50,Middle Age (46 - 55),Male,Sales,Kaduna,Poor
Stf977854,Sissy Muehle,4/17/2012,4,Apr,17,2012,14000,12/18/1989,35,Adults (36 - 45),Female,Finance,Kaduna,Average
Stf806154,Lonny Caen,4/18/2012,4,Apr,18,2012,91000,12/19/1970,54,Middle Age (46 - 55),Female,Sales,Lagos,Good
Stf775101,Itch Tinklin,4/19/2012,4,Apr,19,2012,73000,12/19/1970,54,Middle Age (46 - 55),Female,Safety,Abuja,Average
Stf898558,Sibyl Dunkirk,4/20/2012,4,Apr,20,2012,84000,12/26/1972,52,Middle Age (46 - 55),Female,Product,Kaduna,Very Poor
Stf103235,Brodie Grimstead,4/21/2012,4,Apr,21,2012,23000,12/24/1981,43,Adults (36 - 45),Male,Business Development,Kaduna,Good
Stf269465,Amitie Mawson,4/22/2012,4,Apr,22,2012,8000,12/26/1974,50,Middle Age (46 - 55),Female,Marketing,Lagos,Not Rated
Stf853608,Dane Wudeland,4/23/2012,4,Apr,23,2012,93000,12/23/1984,40,Adults (36 - 45),Female,Finance,Kaduna,Poor
Stf826487,Yvette Bett,4/24/2012,4,Apr,24,2012,10000,12/23/1984,40,Adults (36 - 45),Male,Human Resources,Lagos,Good
Stf587200,Ianthe Sayre,4/25/2012,4,Apr,25,2012,82000,12/24/1980,44,Adults (36 - 45),Male,Safety,Abuja,Very Good
Stf336708,Jacklyn Andrioletti,4/26/2012,4,Apr,26,2012,94000,12/21/1993,31,Adults (36 - 45),Female,Training,Abuja,Poor
Stf620557,Eliza Hoggan,4/27/2012,4,Apr,27,2012,42000,12/25/1978,46,Middle Age (46 - 55),Female,Legal,Lagos,Average
Stf175121,Conchita Soden,4/28/2012,4,Apr,28,2012,73000,12/24/1982,42,Adults (36 - 45),Male,Marketing,Abuja,Good
Stf836730,Reggie Taylerson,4/29/2012,4,Apr,29,2012,96000,12/23/1987,37,Adults (36 - 45),Male,Marketing,Lagos,Good
Stf698068,Leslie Cardoso,4/30/2012,4,Apr,30,2012,40000,12/23/1984,40,Adults (36 - 45),Female,Business Development,Abuja,Good
Stf121211,Milton Lilie,5/1/2012,5,May,1,2012,66000,12/23/1985,39,Adults (36 - 45),Female,Business Development,Kaduna,Average
Stf441676,Aeriell Cuell,5/2/2012,5,May,2,2012,70000,12/20/1998,26,Adults (36 - 45),Male,Legal,Abuja,Very Poor
Stf622870,Anne-corinne Daulby,5/3/2012,5,May,3,2012,38000,12/25/1978,46,Middle Age (46 - 55),Male,Engineering,Lagos,Good
Stf945294,Lisle Danahar,5/4/2012,5,May,4,2012,38000,12/20/1996,28,Adults (36 - 45),Other,Sales,Kaduna,Average
Stf539896,Bryana Loyns,5/5/2012,5,May,5,2012,48000,12/22/1990,34,Adults (36 - 45),Male,Sales,Kaduna,Average
Stf999932,Anjela Spancock,5/6/2012,5,May,6,2012,74000,12/25/1976,48,Middle Age (46 - 55),Other,Finance,Lagos,Average
Stf630729,Daisie McNeice,5/7/2012,5,May,7,2012,92000,12/24/1981,43,Adults (36 - 45),Male,Human Resources,Kaduna,Average
Stf121697,Jillana Gabbitis,5/8/2012,5,May,8,2012,30000,12/23/1985,39,Adults (36 - 45),Male,Marketing,Kaduna,Average
Stf150001,Roddy Speechley,5/9/2012,5,May,9,2012,63000,12/25/1977,47,Middle Age (46 - 55),Male,Finance,Abuja,Good
Stf450231,Oran Buxcy,5/10/2012,5,May,10,2012,85000,12/20/1998,26,Adults (36 - 45),Female,Engineering,Lagos,Poor
Stf209475,Beverie Moffet,5/11/2012,5,May,11,2012,8000,12/27/1971,53,Middle Age (46 - 55),Female,Safety,Abuja,Very Good
Stf772149,Novelia Pyffe,5/12/2012,5,May,12,2012,62000,12/21/1994,30,Adults (36 - 45),Male,Finance,Kaduna,Good
Stf163977,Dare Tully,5/13/2012,5,May,13,2012,21000,12/22/1990,34,Adults (36 - 45),Male,Business Development,Lagos,Not Rated
Stf669476,Lilyan Klimpt,5/14/2012,5,May,14,2012,81000,12/24/1980,44,Adults (36 - 45),Male,Cxc,Lagos,Average
Stf522341,Jo-anne Gobeau,5/15/2012,5,May,15,2012,49000,12/25/1976,48,Middle Age (46 - 55),Female,Training,Abuja,Good
Stf393086,Sheff Gerdts,5/16/2012,5,May,16,2012,30000,12/27/1969,55,Middle Age (46 - 55),Male,Business Development,Lagos,Good
Stf683338,Florinda Crace,5/17/2012,5,May,17,2012,26000,12/21/1995,29,Adults (36 - 45),Female,Sales,Abuja,Good
Stf961136,Dominic Ortler,5/18/2012,5,May,18,2012,65000,12/25/1976,48,Middle Age (46 - 55),Female,Product,Abuja,Average
Stf496622,Cathrin Yanuk,5/19/2012,5,May,19,2012,41000,12/26/1975,49,Middle Age (46 - 55),Male,Sales,Lagos,Very Poor
Stf882506,Austine Littlewood,5/20/2012,5,May,20,2012,33000,12/24/1983,41,Adults (36 - 45),Female,Cxc,Abuja,Average
Stf248660,Alford Gerardi,5/21/2012,5,May,21,2012,18000,12/25/1978,46,Middle Age (46 - 55),Female,Engineering,Lagos,Not Rated
Stf305238,Cullie Bourcq,5/22/2012,5,May,22,2012,18000,12/21/1993,31,Adults (36 - 45),Female,Sales,Abuja,Good
Stf873676,Emanuel Beldan,5/23/2012,5,May,23,2012,27000,12/20/1996,28,Adults (36 - 45),Male,Finance,Abuja,Average
Stf889969,Danica Nayshe,5/24/2012,5,May,24,2012,18000,12/26/1975,49,Middle Age (46 - 55),Female,Cxc,Kaduna,Not Rated
Stf789582,Hildagard Reece,5/25/2012,5,May,25,2012,25000,12/18/1989,35,Adults (36 - 45),Female,Cxc,Lagos,Average
Stf508374,Kai Ryder,5/26/2012,5,May,26,2012,44000,12/26/1975,49,Middle Age (46 - 55),Female,Finance,Lagos,Average
Stf158922,Alfred Peplay,5/27/2012,5,May,27,2012,12000,12/24/1980,44,Adults (36 - 45),Female,Human Resources,Kaduna,Not Rated
Stf766599,Jeannie Petracco,5/28/2012,5,May,28,2012,39000,12/17/1988,36,Adults (36 - 45),Female,Engineering,Abuja,Average
Stf874805,Brad Gumb,5/29/2012,5,May,29,2012,18000,12/18/1989,35,Adults (36 - 45),Male,Finance,Kaduna,Good
Stf353700,Bonnie Newland,5/30/2012,5,May,30,2012,29000,12/24/1982,42,Adults (36 - 45),Male,Not Specified,Abuja,Average
Stf471843,Reinald Franken,5/31/2012,5,May,31,2012,15000,12/21/1995,29,Adults (36 - 45),Female,Engineering,Abuja,Very Good
Stf315081,Carolyn Attack,6/1/2012,6,Jun,1,2012,97000,12/26/1972,52,Middle Age (46 - 55),Female,Marketing,Lagos,Good
Stf662092,Bogey Hitcham,6/2/2012,6,Jun,2,2012,53000,12/23/1984,40,Adults (36 - 45),Male,Product,Abuja,Good
Stf550932,Naoma Cruse,6/3/2012,6,Jun,3,2012,81000,12/17/1988,36,Adults (36 - 45),Male,Sales,Kaduna,Average
Stf795984,Oates Dinan,6/4/2012,6,Jun,4,2012,20000,12/24/1983,41,Adults (36 - 45),Female,Sales,Lagos,Average
Stf139664,Daphne Francillo,6/5/2012,6,Jun,5,2012,97000,12/19/1982,42,Adults (36 - 45),Male,Training,Lagos,Average
Stf548269,Kissiah Maydway,6/6/2012,6,Jun,6,2012,28000,12/26/1972,52,Middle Age (46 - 55),Male,Finance,Lagos,Good
Stf586349,Trix Lutsch,6/7/2012,6,Jun,7,2012,87000,12/18/1989,35,Adults (36 - 45),Male,Business Development,Lagos,Average
Stf128952,Carolin Fieldstone,6/8/2012,6,Jun,8,2012,24000,12/25/1976,48,Middle Age (46 - 55),Female,Marketing,Kaduna,Average
Stf296157,Dulsea Folkes,6/9/2012,6,Jun,9,2012,95000,12/24/1980,44,Adults (36 - 45),Female,Cxc,Abuja,Average
Stf719227,Corabel Luberto,6/10/2012,6,Jun,10,2012,28000,12/20/1998,26,Adults (36 - 45),Female,Human Resources,Kaduna,Average
Stf972792,Nicola Kiely,6/11/2012,6,Jun,11,2012,60000,12/25/1976,48,Middle Age (46 - 55),Female,Business Development,Kaduna,Average
Stf632417,Rey Chartman,6/12/2012,6,Jun,12,2012,90000,12/21/1995,29,Adults (36 - 45),Female,Training,Kaduna,Poor
Stf741933,Israel Farndon,6/13/2012,6,Jun,13,2012,47000,12/21/1992,32,Adults (36 - 45),Male,Marketing,Lagos,Average
Stf699914,Felipe Parkman,6/14/2012,6,Jun,14,2012,78000,12/22/1991,33,Adults (36 - 45),Female,Training,Abuja,Very Good
Stf999667,Margit Kunze,6/15/2012,6,Jun,15,2012,89000,12/18/1989,35,Adults (36 - 45),Male,Engineering,Abuja,Good
Stf882112,Oliy Feeney,6/16/2012,6,Jun,16,2012,92000,12/21/1993,31,Adults (36 - 45),Female,Marketing,Lagos,Good
Stf885929,Sandie Anthonies,6/17/2012,6,Jun,17,2012,63000,12/22/1990,34,Adults (36 - 45),Male,Legal,Kaduna,Average
Stf704346,Anni Dinse,6/18/2012,6,Jun,18,2012,93000,12/19/1982,42,Adults (36 - 45),Male,Product,Lagos,Average
Stf982940,Gaultiero Have,6/19/2012,6,Jun,19,2012,90000,12/21/1992,32,Adults (36 - 45),Male,Finance,Kaduna,Average
Stf817831,Corinna Griffiths,6/20/2012,6,Jun,20,2012,71000,12/21/1993,31,Adults (36 - 45),Male,Safety,Kaduna,Good
Stf938643,Cherlyn Barter,6/21/2012,6,Jun,21,2012,54000,12/26/1972,52,Middle Age (46 - 55),Female,Finance,Abuja,Good
Stf285598,Shea Mix,6/22/2012,6,Jun,22,2012,26000,12/24/1982,42,Adults (36 - 45),Male,Sales,Lagos,Very Poor
Stf915140,Leonidas Cavaney,6/23/2012,6,Jun,23,2012,55000,12/23/1986,38,Adults (36 - 45),Male,Finance,Kaduna,Very Poor
Stf393432,Tallie Chaikovski,6/24/2012,6,Jun,24,2012,81000,12/22/1989,35,Adults (36 - 45),Male,Sales,Lagos,Average
Stf562134,Andria Kimpton,6/25/2012,6,Jun,25,2012,80000,12/19/1970,54,Middle Age (46 - 55),Male,Product,Kaduna,Average
Stf585810,Rik Delete,6/26/2012,6,Jun,26,2012,18000,12/19/1970,54,Middle Age (46 - 55),Female,Training,Kaduna,Good
Stf915360,Bill Luffman,6/27/2012,6,Jun,27,2012,4000,12/25/1977,47,Middle Age (46 - 55),Other,Not Specified,Abuja,Average
Stf926835,Codie Gaunson,6/28/2012,6,Jun,28,2012,38000,12/18/1989,35,Adults (36 - 45),Male,Finance,Abuja,Poor
Stf220026,Kaine Padly,6/29/2012,6,Jun,29,2012,7000,12/23/1987,37,Adults (36 - 45),Male,Sales,Abuja,Very Good
Stf286181,Freda Legan,6/30/2012,6,Jun,30,2012,50000,12/20/1998,26,Adults (36 - 45),Female,Sales,Kaduna,Average
Stf779252,Hiram Merkle,7/1/2012,7,Jul,1,2012,32000,12/22/1991,33,Adults (36 - 45),Male,Legal,Kaduna,Average
Stf150023,Christos Wintle,7/2/2012,7,Jul,2,2012,77000,12/20/1998,26,Adults (36 - 45),Male,Engineering,Lagos,Good
Stf727505,Magnum Locksley,7/3/2012,7,Jul,3,2012,50000,12/24/1983,41,Adults (36 - 45),Female,Cxc,Abuja,Not Rated
Stf556977,Adrianne Gave,7/4/2012,7,Jul,4,2012,94000,12/25/1978,46,Middle Age (46 - 55),Male,Engineering,Lagos,Poor
Stf429035,Warner Carwithan,7/5/2012,7,Jul,5,2012,62000,12/23/1986,38,Adults (36 - 45),Female,Safety,Kaduna,Good
Stf759039,Appolonia Snook,7/6/2012,7,Jul,6,2012,92000,12/21/1992,32,Adults (36 - 45),Female,Cxc,Kaduna,Average
Stf101318,Alikee Jecock,7/7/2012,7,Jul,7,2012,24000,12/27/1971,53,Middle Age (46 - 55),Female,Legal,Kaduna,Poor
Stf107522,Shay Chasney,7/8/2012,7,Jul,8,2012,58000,12/25/1977,47,Middle Age (46 - 55),Male,Human Resources,Lagos,Average
Stf363487,Trey Jurges,7/9/2012,7,Jul,9,2012,92000,12/20/1998,26,Adults (36 - 45),Female,Legal,Kaduna,Poor
Stf963992,Tracy Renad,7/10/2012,7,Jul,10,2012,93000,12/23/1984,40,Adults (36 - 45),Female,Finance,Abuja,Average
Stf309776,Sarajane Peachey,7/11/2012,7,Jul,11,2012,98000,12/20/1996,28,Adults (36 - 45),Female,Marketing,Abuja,Poor
Stf136206,Bili Sizey,7/12/2012,7,Jul,12,2012,41000,12/22/1991,33,Adults (36 - 45),Male,Sales,Abuja,Average
Stf307951,Clement Penhearow,7/13/2012,7,Jul,13,2012,48000,12/20/1999,25,Adults (36 - 45),Female,Not Specified,Kaduna,Average
Stf339051,Shaun Kyrkeman,7/14/2012,7,Jul,14,2012,55000,12/19/1970,54,Middle Age (46 - 55),Male,Product,Kaduna,Average
Stf522753,Leena Bruckshaw,7/15/2012,7,Jul,15,2012,43000,12/22/1990,34,Adults (36 - 45),Male,Sales,Lagos,Average
Stf280480,Benni Simounet,7/16/2012,7,Jul,16,2012,80000,12/21/1993,31,Adults (36 - 45),Male,Sales,Lagos,Very Poor
Stf564330,Kay Edling,7/17/2012,7,Jul,17,2012,31000,12/20/1996,28,Adults (36 - 45),Male,Safety,Lagos,Average
Stf272450,Shayne Stegel,7/18/2012,7,Jul,18,2012,66000,12/19/1982,42,Adults (36 - 45),Male,Business Development,Abuja,Very Good
Stf261683,Floyd Cowgill,7/19/2012,7,Jul,19,2012,79000,12/22/1990,34,Adults (36 - 45),Male,Safety,Kaduna,Average
Stf866858,Claretta MacQuist,7/20/2012,7,Jul,20,2012,2000,12/20/1999,25,Adults (36 - 45),Male,Human Resources,Abuja,Average
Stf661092,Inger Chapelhow,7/21/2012,7,Jul,21,2012,70000,12/27/1970,54,Middle Age (46 - 55),Female,Sales,Abuja,Good
Stf816482,Brien Boise,7/22/2012,7,Jul,22,2012,78000,12/27/1970,54,Middle Age (46 - 55),Female,Sales,Kaduna,Very Good
Stf749564,Pancho De Ortega,7/23/2012,7,Jul,23,2012,29000,12/20/1998,26,Adults (36 - 45),Male,Safety,Kaduna,Very Good
Stf660915,Edd MacKnockiter,7/24/2012,7,Jul,24,2012,72000,12/18/1989,35,Adults (36 - 45),Male,Finance,Lagos,Poor
Stf703265,Hobie Stockbridge,7/25/2012,7,Jul,25,2012,70000,12/24/1980,44,Adults (36 - 45),Male,Engineering,Lagos,Good
Stf237506,Ludovika Plaice,7/26/2012,7,Jul,26,2012,58000,12/22/1990,34,Adults (36 - 45),Male,Training,Kaduna,Not Rated
Stf860959,Odessa Pusill,7/27/2012,7,Jul,27,2012,69000,12/18/1989,35,Adults (36 - 45),Female,Not Specified,Lagos,Not Rated
Stf917291,Caro Hainsworth,7/28/2012,7,Jul,28,2012,45000,12/27/1969,55,Middle Age (46 - 55),Male,Marketing,Kaduna,Good
Stf922442,Nicolis Winspire,7/29/2012,7,Jul,29,2012,63000,12/24/1980,44,Adults (36 - 45),Male,Engineering,Lagos,Good
Stf865940,Niko MacGille,7/30/2012,7,Jul,30,2012,36000,12/27/1969,55,Middle Age (46 - 55),Female,Engineering,Lagos,Average
Stf271988,Evanne Levens,7/31/2012,7,Jul,31,2012,74000,12/19/1970,54,Middle Age (46 - 55),Male,Human Resources,Kaduna,Good
Stf429687,Trix Lutsch,8/1/2012,8,Aug,1,2012,15000,12/23/1986,38,Adults (36 - 45),Male,Business Development,Abuja,Poor
Stf326777,Michale Rolf,8/2/2012,8,Aug,2,2012,57000,12/20/1999,25,Adults (36 - 45),Male,Cxc,Lagos,Very Good
Stf546269,Cecilla Northen,8/3/2012,8,Aug,3,2012,57000,12/23/1987,37,Adults (36 - 45),Male,Human Resources,Abuja,Average
Stf810338,Cyrillus Garci,8/4/2012,8,Aug,4,2012,72000,12/27/1969,55,Middle Age (46 - 55),Male,Business Development,Lagos,Average
Stf480865,Dayle O'Luney,8/5/2012,8,Aug,5,2012,64000,12/20/1996,28,Adults (36 - 45),Female,Sales,Lagos,Average
Stf750986,Gunar Cockshoot,8/6/2012,8,Aug,6,2012,86000,12/19/1982,42,Adults (36 - 45),Male,Business Development,Abuja,Good
Stf287035,Silva Monte,8/7/2012,8,Aug,7,2012,28000,12/21/1995,29,Adults (36 - 45),Male,Sales,Abuja,Poor
Stf605257,Hans Bucke,8/8/2012,8,Aug,8,2012,92000,12/26/1972,52,Middle Age (46 - 55),Male,Legal,Kaduna,Very Poor
Stf792653,Elia Cockton,8/9/2012,8,Aug,9,2012,14000,12/20/1996,28,Adults (36 - 45),Female,Safety,Kaduna,Average
Stf106349,Freddy Linford,8/10/2012,8,Aug,10,2012,62000,12/22/1989,35,Adults (36 - 45),Female,Training,Kaduna,Poor
Stf210848,Gwenore Scotchmer,8/11/2012,8,Aug,11,2012,73000,12/21/1995,29,Adults (36 - 45),Female,Business Development,Kaduna,Very Poor
Stf837556,Maggie Ruberti,8/12/2012,8,Aug,12,2012,16000,12/24/1983,41,Adults (36 - 45),Male,Training,Kaduna,Not Rated
Stf875940,Desi Peniman,8/13/2012,8,Aug,13,2012,77000,12/23/1986,38,Adults (36 - 45),Female,Legal,Kaduna,Average
Stf930708,Allyce Hincham,8/14/2012,8,Aug,14,2012,23000,12/25/1978,46,Middle Age (46 - 55),Male,Business Development,Lagos,Average
Stf904377,Juanita Trembey,8/15/2012,8,Aug,15,2012,79000,12/25/1978,46,Middle Age (46 - 55),Other,Business Development,Kaduna,Very Good
Stf789607,Lincoln Cord,8/16/2012,8,Aug,16,2012,24000,12/25/1978,46,Middle Age (46 - 55),Female,Safety,Abuja,Very Good
Stf480675,Kerwin Blakely,8/17/2012,8,Aug,17,2012,1000,12/23/1986,38,Adults (36 - 45),Male,Sales,Lagos,Poor
Stf938466,Granny Spencelayh,8/18/2012,8,Aug,18,2012,82000,12/25/1979,45,Middle Age (46 - 55),Male,Legal,Abuja,Average
Stf268354,Collin Jagson,8/19/2012,8,Aug,19,2012,45000,12/23/1987,37,Adults (36 - 45),Male,Cxc,Abuja,Poor
